AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Class,Timestamp
-0.06474185,0.42775357,-0.058760643,-0.0012217305,-0.15554157,0.0926988,NORMAL,819548
-1.5378883,-0.91835517,-1.8823719,0.0842994,0.17249307,0.059101213,NORMAL,819549
-1.2500601,-2.0630236,-0.81221485,0.07086037,0.072922036,0.035277467,NORMAL,819550
-0.08369815,1.7449424,2.33434,-0.065973446,-0.2447279,0.10308351,NORMAL,819550
-0.85946035,-0.91636467,-0.55885696,0.043982297,0.027718011,0.08659015,NORMAL,819551
-0.56587636,-0.6286853,-2.2471743,0.0030543262,-0.12988523,0.03283401,NORMAL,819551
0.013121843,-0.23713696,2.036068,0.07147124,-0.04008803,0.03772093,NORMAL,819552
-1.4784863,-2.6180902,3.8572664,-0.012217305,-0.24533875,0.0346666,NORMAL,819552
0.10786915,0.56479365,-0.7878208,0.034208454,0.008781188,0.075594574,NORMAL,819553
-0.47683692,1.4558856,1.0746717,0.07269296,0.27023152,0.04505131,NORMAL,819553
0.0538764,-1.1435663,1.0381451,0.06169739,-0.02359467,-0.07162395,NORMAL,819554
0.6955106,-0.7061343,-0.705286,-0.02076942,0.02405282,0.01695151,NORMAL,819554
1.1968477,0.63978803,2.2474842,-0.01282817,0.13706289,0.043829583,NORMAL,819555
0.2570927,0.43742755,-0.7928028,-0.02076942,0.31482467,0.06887506,NORMAL,819555
-0.025179863,0.08509439,-0.8476181,0.048258353,0.12912165,-0.074067414,NORMAL,819556
-1.054935,-1.1766479,0.49060535,-0.05497787,0.12118039,0.04016439,NORMAL,819557
-0.6363251,0.6379201,-1.4322281,-0.01282817,0.047265697,0.017562376,NORMAL,819557
0.3040719,-0.61601967,2.4498663,-0.04520403,-0.044364087,0.021227567,NORMAL,819558
1.6986086,-0.5766891,-0.43662167,-0.040927973,-0.0016035213,0.02977968,NORMAL,819558
-0.17834342,0.1895321,2.5974836,0.12522738,0.22380576,0.0071776668,NORMAL,819559
0.90368176,0.52615875,0.25633144,-0.01160644,-0.16775887,-0.042913284,NORMAL,819559
-0.7331468,-0.768424,-1.297328,0.026267206,0.065591656,0.068264194,NORMAL,819560
0.67398334,-0.9895993,-0.3786192,0.004276057,-0.1109484,0.02733622,NORMAL,819560
-0.5681472,0.59455836,-0.070747375,0.005497787,-0.018096883,-0.004428773,NORMAL,819561
0.5805261,0.77457476,-0.12042427,0.018325957,0.0075594573,-0.027030786,NORMAL,819561
-0.036318064,-0.19170958,-0.50576305,0.050701816,-0.0071013086,-0.017256944,NORMAL,819562
0.9171889,0.02632758,0.05183029,-0.031154128,-0.09628764,-0.063682705,NORMAL,819563
-0.011755228,-0.22378919,-0.11099529,-0.012217305,0.0008399397,-0.16814066,NORMAL,819563
-1.1578584,-1.7967088,-2.3013058,0.0012217305,0.14439327,0.041996986,NORMAL,819564
-0.18253303,-1.3183713,-0.3672495,0.07391469,-0.10667235,0.117744274,NORMAL,819564
-0.7755047,-1.3017459,3.056983,0.076358154,-0.11644619,0.055436023,NORMAL,819565
-1.2442031,-1.609046,-2.9738297,-0.10934488,0.020998493,-0.07284568,NORMAL,819565
0.24637842,-0.8495419,1.3231401,0.009773844,-0.17753272,-0.058184914,NORMAL,819566
0.03171277,-0.29809391,1.828145,0.0067195175,0.08636107,-0.009315695,NORMAL,819566
0.21580958,-2.0609784,1.6998215,-0.05497787,-0.06574437,-0.053297993,NORMAL,819567
0.48505163,-0.43181252,-1.0582781,0.028710667,0.23480132,0.111635625,NORMAL,819567
2.2660518,0.29504144,0.9633608,0.030543262,0.20303634,-0.05513059,NORMAL,819568
0.49756312,-1.2896086,-0.19132996,0.022602014,-0.05841399,-0.10399981,NORMAL,819568
2.1777692,1.4761497,0.986495,0.03359759,0.4883104,-0.22006421,NORMAL,819569
-2.5745564,-0.48230925,1.6351881,-0.09896017,-0.30153835,-0.22922719,NORMAL,819570
-1.25177,-0.57164097,-4.218211,-0.16065755,0.22197317,-0.061239243,NORMAL,819570
-0.6353648,-1.1872847,0.56053543,0.05375614,-0.25572348,-0.13881913,NORMAL,819571
1.8741603,-0.9598794,-0.018735886,0.09773844,0.4828126,0.008399397,NORMAL,819571
1.4766922,0.26743382,-3.2691712,0.09407325,0.09552405,-0.09483683,NORMAL,819572
0.2971878,-0.8020054,-0.8657465,-0.019547688,0.12056953,-0.11010846,NORMAL,819572
2.1435387,0.24831694,0.65990543,-0.013439035,-0.5269476,-0.26526824,NORMAL,819573
1.6698055,-1.3600125,-1.3737268,-0.12522738,-0.40416372,-0.28603765,NORMAL,819573
1.6285486,-1.5530307,1.271658,-0.057421334,-0.0828486,-0.19807306,NORMAL,819574
0.25890112,-1.924473,-0.24196434,0.03481932,0.17676914,-0.23777929,NORMAL,819574
2.045285,0.27950585,-1.9728684,0.081855945,-0.17814358,-0.3184135,NORMAL,819575
1.3718107,-1.6905184,0.23275375,-0.014049901,-0.089568116,-0.25305092,NORMAL,819575
1.7436206,-2.735527,-1.0462732,-0.025045475,0.17127134,-0.21212296,NORMAL,819576
1.4269555,-1.5271842,-3.997344,-0.020158553,0.025274549,-0.21456642,NORMAL,819577
1.0688744,0.12728131,-0.51081944,-0.07574729,-0.04802928,-0.22495113,NORMAL,819577
1.1730483,0.11775553,-1.9413872,-0.044593163,0.04848743,-0.20479257,NORMAL,819578
0.3299253,-1.2381232,0.83000183,-0.004276057,0.25495988,-0.1479821,NORMAL,819578
0.24343872,0.78459895,0.5014458,-0.028710667,0.010002919,-0.075289145,NORMAL,819579
-1.6971084,-0.031757236,3.5086412,-0.00061086525,-0.16592628,-0.00076358154,NORMAL,819579
-1.8274636,-1.381585,-0.3001566,-0.07147124,-0.013209961,0.046883907,NORMAL,819580
1.3509634,0.8349285,0.49930573,0.03970624,0.2018146,0.025503624,NORMAL,819580
0.75986004,0.87586224,-1.0122766,0.020158553,0.068645984,-0.0025961774,NORMAL,819581
-0.44069123,0.14686286,-1.3701334,0.06658431,0.12179126,0.016340645,NORMAL,819581
0.5969951,0.18785143,4.5963974,-0.00061086525,-0.17814358,-0.13515393,NORMAL,819582
0.5544901,-0.54546946,-0.35501862,-0.014049901,0.18104519,-0.042913284,NORMAL,819582
0.2833004,-1.1724802,0.20745277,-0.020158553,0.05093089,-0.059406646,NORMAL,819583
-1.2280824,-1.9139626,0.4065523,0.1301143,0.51579934,-0.0025961774,NORMAL,819584
-1.1398002,0.58134925,0.38794422,-0.01160644,-0.032757647,0.031001411,NORMAL,819584
-2.1260684,-0.67605686,-1.1583414,0.07880162,0.23480132,0.07925977,NORMAL,819585
-1.7988591,-1.3345037,0.4689417,0.077579886,-0.08773552,0.051159963,NORMAL,819585
-0.84350693,-0.92892295,0.7613182,-0.02565634,-0.07735081,0.048716504,NORMAL,819586
-2.0933359,0.30168903,-0.43927574,-0.18936823,-0.111559264,0.046883907,NORMAL,819586
-0.9976921,-1.5958757,-0.3856306,-0.092240654,-0.13232869,0.035888333,NORMAL,819587
-1.1433485,-0.63905334,2.518012,-0.018936822,0.0008399397,0.0926988,NORMAL,819587
-0.8542117,-0.9443806,0.8331499,-0.014660766,-0.14393513,0.20143281,NORMAL,819588
-2.41249,-0.38383597,-0.26286125,0.06536258,-0.25389087,0.16722436,NORMAL,819588
-0.07361412,2.3774252,2.2287579,0.16737708,0.28183794,0.18982637,NORMAL,819589
-0.24061096,0.44267875,-0.018463135,0.17531833,0.3386484,0.14156802,NORMAL,819590
-0.8658625,1.4030583,-1.4586325,-0.018325957,-0.060246583,0.069485925,NORMAL,819590
-1.7525957,-0.69862807,-0.42364502,-0.076358154,-0.092622444,0.10980303,NORMAL,819591
-0.6004181,0.37264794,0.98732185,-0.1459968,-0.18547396,0.106137834,NORMAL,819591
0.1767844,1.8595116,2.628088,0.06963864,0.2683989,0.013286319,NORMAL,819592
1.4775758,0.4904724,1.9850426,-0.00061086525,0.11262828,-0.03863723,NORMAL,819592
0.71959543,0.69911844,-1.5100584,0.13316862,-0.044974953,0.05665775,NORMAL,819593
1.23267,-1.2056813,3.7077065,0.09285152,-0.11033753,0.068264194,NORMAL,819593
0.09862733,0.84368485,-0.6125717,0.103847094,-0.21907155,-0.018478673,NORMAL,819594
1.9446377,0.7584289,-0.10093212,-0.06414085,0.5066364,-0.039858956,NORMAL,819594
0.103995085,-0.80568135,-0.74095535,-0.06414085,0.34292448,-0.049632803,NORMAL,819595
1.6774428,0.544759,-0.32239628,-0.030543262,0.49502993,-0.021533,NORMAL,819595
-1.5148216,-0.2883418,0.40450382,-0.004886922,0.50113857,-0.08384126,NORMAL,819596
1.6608409,-0.21731701,0.0046281815,0.0061086523,0.18593211,0.0022907446,NORMAL,819597
0.28999853,-2.4422278,-0.63167477,0.1282817,-0.042531494,-0.06246097,NORMAL,819597
0.7472304,-1.5388339,-2.8037686,0.039095376,0.027718011,0.15745051,NORMAL,819598
-0.80438304,-1.2094462,0.80375767,0.0018325958,-0.12072224,-0.0013744468,NORMAL,819598
-0.73529136,0.45391503,0.84805393,-0.007330383,-0.04192063,-0.0154243475,NORMAL,819599
0.54214895,-1.8295181,-1.8186641,-0.09101892,0.016722437,-0.020922136,NORMAL,819599
1.1437966,2.1099622,0.06462479,0.108123146,0.12056953,-0.04841107,NORMAL,819600
0.11976266,-1.1462092,0.4756136,0.09468412,0.23785566,-0.012370021,NORMAL,819600
1.1337607,-0.42574444,-1.0102367,0.09040806,0.14928019,-0.08200866,NORMAL,819601
-0.773438,-0.93460786,-2.173778,-0.047647487,-0.3644575,-0.078343466,NORMAL,819601
1.201004,-0.7591592,0.979702,-0.009773844,-0.112780996,-0.17669277,NORMAL,819602
0.0057821274,-0.885656,-1.4044876,-0.17104226,-0.3216969,-0.2078469,NORMAL,819602
-0.6624297,-3.0664062,0.705163,-0.15821409,-0.08590292,-0.12843442,NORMAL,819603
-0.41004515,0.14618373,1.7964268,0.02565634,0.11385001,-0.13271047,NORMAL,819604
0.80798125,-0.33760774,-1.2008381,-0.07147124,-0.19769126,-0.16447547,NORMAL,819604
0.7139244,0.33632314,1.3921099,-0.086132,0.005726862,-0.088728175,NORMAL,819605
0.95075154,-0.104726166,0.53203106,-0.055588737,0.03443753,-0.029474247,NORMAL,819605
-0.7377111,-0.56948584,3.2838535,-0.10751228,-0.371177,-0.04046982,NORMAL,819606
-0.45426762,0.5264826,2.5333366,0.023823744,0.31054863,0.035277467,NORMAL,819606
-2.2486467,-0.12496756,0.46078682,-0.0061086523,-0.10300715,-0.02397646,NORMAL,819607
0.3749876,0.39118844,-0.7269783,-0.06841691,-0.09140071,-0.00992656,NORMAL,819607
-0.65440106,1.4069034,1.2937737,0.004276057,0.013057245,0.01817324,NORMAL,819608
-1.7975525,0.2844869,0.22329521,-0.005497787,0.0026725354,0.0804815,NORMAL,819608
-1.4854791,-1.0586014,-0.13311481,-0.12095132,0.122402124,0.10552697,NORMAL,819609
-1.5929831,-0.5956075,1.650918,-0.009162978,-0.032757647,0.06337727,NORMAL,819609
-0.5090418,-0.15678588,1.275588,0.035430185,0.06314819,0.111635625,NORMAL,819610
-2.0789933,0.66475636,1.726429,0.16065755,-0.21968241,0.18127427,NORMAL,819611
-3.0885856,-0.49988607,0.9795313,0.019547688,-0.027870728,0.17150041,NORMAL,819611
-2.9958847,-0.16706783,1.6360159,0.010995574,-0.10300715,0.19226983,NORMAL,819612
-2.5856998,0.2698185,-0.3722973,-0.0036651916,0.030161472,0.21670444,NORMAL,819612
-1.6472766,1.2913295,2.379506,0.047036625,0.020998493,0.10430524,NORMAL,819613
-1.3931785,0.5019939,-1.1569824,0.047036625,0.1633301,0.14034629,NORMAL,819613
-1.146857,1.5371252,0.5561447,-0.014660766,0.068645984,0.08475755,NORMAL,819614
-0.9426938,-0.6099049,1.1678848,-0.004276057,0.10102184,0.08231409,NORMAL,819614
-0.5429692,-0.52510625,2.250723,-0.018325957,0.05093089,0.11591168,NORMAL,819615
-1.0736992,-1.7181549,1.5278225,0.07696902,-0.039477166,0.13240504,NORMAL,819615
-2.6838105,-0.49780822,0.34326267,0.065973446,0.1651627,0.15500705,NORMAL,819616
-0.11831188,-1.1372756,0.77111053,0.03359759,-0.0687987,0.15867224,NORMAL,819617
-0.85550624,0.6281711,3.0839968,0.06352998,-0.017486017,0.24297164,NORMAL,819617
-0.73564553,-0.777085,1.9971027,0.029932396,-0.06452264,0.19349156,NORMAL,819618
-0.22236747,1.2147036,-0.39737797,0.06352998,-0.04558582,0.21853705,NORMAL,819618
-0.16693425,-0.26125437,-0.8644104,0.048258353,-0.000992656,0.22159137,NORMAL,819619
-0.18554491,0.034733236,0.05643177,0.108123146,0.04482224,0.20754147,NORMAL,819619
-0.118507445,0.22149241,1.0539246,0.03726278,0.03443753,0.1525636,NORMAL,819620
0.35887152,-0.7623273,-2.5868874,0.040317107,0.1614975,0.01572978,NORMAL,819620
1.3651977,0.22521031,-1.0250263,-0.04642576,-0.038255434,-0.20234911,NORMAL,819621
-0.15240967,1.2006474,1.4222183,-0.17287487,-0.198913,0.15928312,NORMAL,819621
3.2955122,0.7550264,-0.60510635,0.02321288,0.05826127,0.37675115,NORMAL,819622
1.6209155,0.6900959,0.39456177,-0.036651913,-0.06207918,-0.08017606,NORMAL,819622
0.87569976,-1.5194216,-1.0645456,0.01038471,0.022220224,0.09330966,NORMAL,819623
1.9040961,-0.71151626,-1.1846552,-0.095294975,0.087582804,-0.0056505036,NORMAL,819624
0.28294683,-0.95734453,-3.1464891,-0.051923547,0.096134916,-0.06490443,NORMAL,819624
1.7542987,-1.2099383,0.5758219,0.039095376,0.006337727,-0.14492778,NORMAL,819625
1.607657,0.060273048,1.566638,-0.06536258,0.07841983,-0.19440787,NORMAL,819625
1.7439744,-0.43523037,-1.5918555,0.10995574,0.19448422,-0.20173825,NORMAL,819626
1.7217288,-0.13366394,-3.193983,0.059253927,-0.092622444,-0.11866058,NORMAL,819626
0.3640499,-0.8324153,-3.774732,0.092240654,0.1614975,-0.20357084,NORMAL,819627
1.682023,0.06318988,-0.07340145,0.0018325958,0.035659257,-0.25244007,NORMAL,819627
1.0878785,0.6190006,-0.3240757,0.0421497,-0.11950051,-0.2359467,NORMAL,819628
1.4730344,-0.15389277,0.4940977,-0.086132,0.122402124,-0.14859296,NORMAL,819628
-1.1355172,0.029520273,1.1313305,0.092240654,0.54695344,-0.047800206,NORMAL,819629
-0.48980236,0.8907536,0.89194775,-0.028099801,-0.1567633,-0.03436117,NORMAL,819629
0.11089969,0.11485204,0.80216885,-0.01160644,-0.05963572,-0.0154243475,NORMAL,819630
-0.36172462,0.37958866,-1.0216589,-0.035430185,-0.03214678,-0.025198191,NORMAL,819631
-0.11890173,-0.7860112,0.05407238,-0.100792766,0.16027577,0.0047342055,NORMAL,819631
-0.57771444,-0.26035717,3.1970558,-0.03726278,-0.069409564,-0.0154243475,NORMAL,819632
0.5525737,0.16327924,1.1910896,-0.002443461,-0.06452264,0.018784106,NORMAL,819632
-0.59273684,-0.38324493,-0.051706314,0.059864793,0.42294782,0.01817324,NORMAL,819633
-0.8884932,-0.6991928,-0.36283588,-0.10934488,-0.20318905,0.0065668016,NORMAL,819633
-0.10350704,-1.3094327,0.22064495,-0.09407325,-0.02359467,0.035277467,NORMAL,819634
-0.34202766,-1.3744916,1.9984789,-0.172264,-0.21479549,-0.0013744468,NORMAL,819634
-0.46217227,-0.7102402,0.74433994,-0.004886922,-0.021762075,0.02367103,NORMAL,819635
-1.2690635,-1.0353787,0.5926304,0.073303826,-0.04008803,-0.006872234,NORMAL,819635
0.12929821,-1.6351767,-0.68587685,0.10323623,0.049098294,-0.038026363,NORMAL,819636
-0.22440147,-0.4232006,-0.2016344,-0.022602014,0.036270123,-0.038026363,NORMAL,819636
0.3042016,0.7947527,-0.6121235,-0.018325957,0.04848743,-0.05085453,NORMAL,819637
-0.49432003,0.83255804,0.3712206,-0.044593163,0.06253733,-0.001985312,NORMAL,819638
-1.5282123,-0.28458107,-0.14221,0.02687807,-0.054748796,0.050549097,NORMAL,819638
-0.8828026,-1.0808667,-1.3615198,-0.03604105,0.0020616702,0.05787948,NORMAL,819639
0.019810319,-1.5440063,-0.13946152,-0.029932396,-0.012599096,0.04627304,NORMAL,819639
0.3576635,-2.337233,-2.3255978,0.03848451,0.25373816,0.062155537,NORMAL,819640
-0.37373537,0.14606029,0.4749689,-0.032986723,-0.022372939,-0.0025961774,NORMAL,819640
0.22734654,0.57075804,-0.14052773,0.05497787,0.199982,0.02733622,NORMAL,819641
1.3769989,0.3433873,0.29098415,0.06169739,-0.43837216,0.0022907446,NORMAL,819641
1.0471586,-0.33913907,-0.6100035,-0.06047566,0.12545645,0.018784106,NORMAL,819642
1.1580857,0.87238985,-0.44413662,0.021991149,0.06375906,0.034055736,NORMAL,819642
0.092727184,-0.8118316,0.2746439,-0.032986723,0.17127134,0.038331795,NORMAL,819643
2.0002944,0.01717174,1.148716,-0.00061086525,-0.16592628,-0.018478673,NORMAL,819643
-0.09522784,-0.60816985,-0.67401886,-0.026267206,0.04848743,0.0065668016,NORMAL,819644
0.88139594,-0.25850952,-0.8018694,0.0067195175,0.05459608,0.007788532,NORMAL,819645
0.74037504,0.39254165,0.258543,-0.010995574,-0.06818783,-0.001985312,NORMAL,819645
0.6708268,-0.49930662,-0.97382736,0.014660766,-0.048640147,-0.0032070426,NORMAL,819646
0.48746812,-0.97867393,0.4147234,0.029321533,-0.004046982,-0.00992656,NORMAL,819646
0.010756254,0.3689569,-1.6416354,-0.02321288,-0.1793653,-0.0025961774,NORMAL,819647
1.4066967,0.9589691,-0.17246628,0.032986723,0.15050192,0.024892759,NORMAL,819647
1.4144078,1.3108739,-0.25243282,-0.050701816,0.024663685,-0.016035212,NORMAL,819648
0.24583924,0.5459808,-0.98596954,0.015882496,-0.03642284,-0.021533,NORMAL,819648
-0.22223544,-0.93797505,-1.1266575,-0.021991149,0.06803512,0.022449298,NORMAL,819649
0.27410567,0.019211426,-0.67529106,-0.073303826,-0.2092977,0.0065668016,NORMAL,819649
-1.1922137,-1.3102219,0.20212364,0.10445796,-0.040698897,-0.038026363,NORMAL,819650
-0.82443774,-0.7733672,-1.771102,-0.043982297,-0.02603813,0.0016798794,NORMAL,819651
1.2469288,-0.017529555,-1.1372223,-0.021380283,-0.038255434,-0.012370021,NORMAL,819651
0.34335196,-0.39868814,0.18073654,-0.061086524,-0.08162687,0.030390546,NORMAL,819652
-0.43555117,0.3917485,0.46170235,-0.13072516,-0.02359467,-0.009315695,NORMAL,819652
-0.6661689,-1.4864056,0.60349274,-0.034208454,0.030161472,0.021838432,NORMAL,819653
-0.08033562,0.34041572,-0.30860806,0.014049901,-0.04192063,-0.009315695,NORMAL,819653
0.6713352,0.40679544,1.2435808,0.15210545,-0.05352707,-0.028863383,NORMAL,819654
-0.054641843,-0.16049,-0.32905674,0.014049901,0.12545645,0.038331795,NORMAL,819654
-1.9091166,-0.43390286,-0.670372,-0.1563815,0.1474476,0.046883907,NORMAL,819655
0.7816837,0.07927972,0.28336716,0.014660766,-0.11766792,-0.0355829,NORMAL,819655
0.052142143,-0.6769805,0.41662598,0.056199603,0.13156511,0.013897184,NORMAL,819656
-0.08015823,-0.4782703,0.37443542,-0.04337143,0.018555032,0.0096211275,NORMAL,819656
0.7397864,-0.31350684,1.5087833,-0.0,-0.02115121,0.0041233404,NORMAL,819657
-0.040213108,-0.46972683,1.2061977,0.027488936,0.06253733,0.025503624,NORMAL,819658
-0.35760272,0.94711465,-0.66621494,-0.10995574,-0.0071013086,0.019394971,NORMAL,819658
-0.34872603,-0.06834155,0.19248486,-0.015882496,-0.032757647,-0.0013744468,NORMAL,819659
0.96484375,-0.18730521,0.07084179,-0.07513642,-0.07307476,-0.010537425,NORMAL,819659
0.42364883,-0.3733074,-0.52657986,-0.017715093,-0.054748796,0.0022907446,NORMAL,819660
0.93883204,0.6934708,0.62614536,-0.03481932,-0.077961676,-0.03313944,NORMAL,819660
1.2670922,0.795895,-0.055789948,0.031154128,-0.020540344,-0.00870483,NORMAL,819661
-1.2100546,-0.5294382,0.8661804,-0.07819075,-0.099952824,-0.04718934,NORMAL,819661
-0.22502172,0.8532769,-0.47532845,0.014049901,-0.018096883,0.0071776668,NORMAL,819662
-0.2910776,0.44398558,-0.18704128,0.106901415,0.081474155,0.008399397,NORMAL,819662
-2.2584624,-2.3579798,1.8637075,0.028710667,0.0613156,0.013897184,NORMAL,819663
-1.8160548,-1.0275242,-0.22484207,-0.06352998,0.04848743,-0.013591751,NORMAL,819663
0.9370954,-0.9740295,-0.2828226,0.06719518,-0.11217013,-0.08933904,NORMAL,819664
-1.2630744,-0.37422973,-1.7899652,0.03359759,0.031994067,-0.033750303,NORMAL,819665
0.75295067,0.6697157,-1.599349,0.077579886,0.051541757,0.053603426,NORMAL,819665
0.47388744,-0.15170026,1.4843235,0.05131268,0.29955304,0.05665775,NORMAL,819666
-0.40191388,-0.7720579,-0.54704666,0.06352998,0.050320026,-0.027641652,NORMAL,819666
0.9160187,0.2243512,0.34998703,0.009773844,-0.08651379,-0.024587326,NORMAL,819667
-1.1642305,-0.5766072,0.09557819,0.005497787,0.1737148,0.031612277,NORMAL,819667
0.9732535,1.0307206,0.5528517,0.029321533,0.25373816,0.04138612,NORMAL,819668
0.119763374,0.95918894,0.023593903,-0.051923547,0.027718011,0.037110064,NORMAL,819668
1.4699389,-0.19459635,0.5371723,0.035430185,0.028328875,-0.013591751,NORMAL,819669
-0.27448666,0.34654862,0.21104145,0.009162978,0.17432567,-0.0032070426,NORMAL,819669
-0.40424895,-0.37151808,-0.4109125,0.026267206,0.04176791,-0.0025961774,NORMAL,819670
1.7851484,1.4113709,0.073493004,-0.055588737,-0.07429648,0.079870634,NORMAL,819670
-0.7158718,-0.30991548,0.22075939,-0.0036651916,-0.025427265,0.00290161,NORMAL,819671
-0.49501944,0.35010523,0.25576687,-0.008552114,-0.10239629,-0.02031127,NORMAL,819672
0.93223715,0.31157076,0.9610443,0.058643065,0.08697194,0.0096211275,NORMAL,819672
-0.13375807,0.73237145,0.24283123,-0.02076942,0.022831088,0.012064588,NORMAL,819673
0.7227273,0.2849759,-1.1569357,-0.031154128,-0.111559264,-0.014813482,NORMAL,819673
-0.12200928,0.55291826,0.41733074,0.029932396,0.019776762,-0.004428773,NORMAL,819674
-1.3816619,-0.5556413,-0.03401375,0.053145275,0.17799085,0.054825157,NORMAL,819674
0.23491883,0.21158782,-1.0844393,0.04886922,0.28183794,0.040775254,NORMAL,819675
-0.18027985,0.9668913,0.24288177,-0.049480084,-0.14332426,-0.02031127,NORMAL,819675
-0.156569,-0.9369167,0.58906364,-0.032375857,-0.088346384,-0.011759156,NORMAL,819676
-0.7672069,-0.70432293,-1.0008163,-0.092240654,0.055206947,0.08170322,NORMAL,819676
2.1916335,0.90066373,-0.20307922,0.09773844,0.17738,-0.116217114,NORMAL,819677
-0.01104188,0.043768704,0.8329792,-0.08002335,-0.13293955,0.00045814895,NORMAL,819678
0.22945178,-0.91228914,-0.50124836,-0.042760566,-0.03520111,-0.02275473,NORMAL,819678
0.9403124,-0.27826026,0.35099888,0.0067195175,-0.052305337,-0.0062613687,NORMAL,819679
-0.28978026,-0.11602512,0.29096222,-0.04520403,0.010613783,0.0041233404,NORMAL,819679
-0.27383327,-0.19851318,0.3475027,0.04886922,0.07047858,-0.014202617,NORMAL,819680
-0.43863356,-0.20516554,-0.6306219,0.02565634,0.049098294,0.012064588,NORMAL,819680
-0.42814207,0.30874962,-0.4707651,0.0421497,0.011224649,0.0053450707,NORMAL,819681
-0.14230168,-0.15405127,-0.2788906,-0.027488936,0.010002919,0.010231993,NORMAL,819681
0.69282174,-0.13475057,-0.09157562,-0.10934488,-0.08651379,-0.006872234,NORMAL,819682
0.4069345,-0.48963958,-0.32310677,-0.06047566,-0.07612908,-0.014202617,NORMAL,819682
-0.16632521,-0.8011765,-0.35460663,0.018325957,0.0173333,0.01450805,NORMAL,819683
0.91601574,0.09326312,-0.29034328,-0.009162978,0.03932445,-0.0025961774,NORMAL,819683
1.1963912,-0.12536359,0.4943161,0.0018325958,-0.004046982,-0.0032070426,NORMAL,819684
1.3829857,-0.33087066,-0.045054436,-0.08246681,-0.092622444,-0.0025961774,NORMAL,819685
1.2301298,1.1769094,-0.90325165,0.02076942,-0.05535966,-0.01786781,NORMAL,819685
0.2170173,0.8040844,-0.43469524,-0.007941248,0.06498079,0.011453724,NORMAL,819686
0.42782307,0.2983324,-0.4097309,0.029932396,0.039935317,-0.0025961774,NORMAL,819686
-0.123536706,-0.793239,0.1666317,-0.015882496,0.104687035,0.013897184,NORMAL,819687
0.19191432,-1.3373138,0.117845535,-0.03848451,-0.046196684,-0.01786781,NORMAL,819687
0.2146368,-2.4626443,-0.3442974,0.029321533,0.023441954,0.022449298,NORMAL,819688
-0.3258282,-1.6751795,1.0043116,-0.03481932,-0.05352707,-0.030085113,NORMAL,819688
0.44219625,-3.0152872,-0.8552933,0.054367006,0.12423472,0.0096211275,NORMAL,819689
0.23330331,-2.5599349,-0.38830662,0.03970624,-0.017486017,-0.020922136,NORMAL,819689
0.21068001,-2.2259016,0.42211342,-0.01282817,-0.022983804,-0.010537425,NORMAL,819690
1.0223712,-0.1948638,0.32389355,-0.029932396,-0.015653422,-0.02275473,NORMAL,819690
-0.22766542,-0.029378414,0.80867004,0.025045475,0.003894266,0.08781188,NORMAL,819691
0.114050865,0.16494894,0.5379839,0.048258353,-0.042531494,0.1965459,NORMAL,819692
-0.093877524,0.2517357,-0.06354332,0.040317107,-0.09323331,0.34498614,NORMAL,819692
-0.018907845,0.092588365,0.26575947,0.062308256,-0.08712465,0.43783766,NORMAL,819693
0.41104996,-0.6485538,0.17467976,0.07452556,-0.065133505,0.4549419,NORMAL,819693
0.5011444,0.22542346,-0.21639252,0.042760566,-0.020540344,0.45616361,NORMAL,819694
0.46028578,-0.4236166,-0.6993742,-0.004276057,0.008781188,0.39935315,NORMAL,819694
0.38718414,-1.5471288,-0.47869778,0.08552113,-0.008933905,0.23319781,NORMAL,819695
1.2449186,-1.4855254,0.16198444,-0.02076942,-0.0077121737,0.06704246,NORMAL,819695
0.55333066,-0.15249205,-0.03361988,0.01282817,0.020387627,0.0053450707,NORMAL,819696
-0.0751853,0.066630185,-0.20616627,-0.018936822,-0.029092457,0.00045814895,NORMAL,819696
-0.17070675,0.1816966,-0.19864559,-0.01282817,0.008781188,-0.012370021,NORMAL,819697
-0.15552974,0.19036973,-0.061408997,0.002443461,-0.037033707,0.00290161,NORMAL,819697
0.21097386,-0.19585395,0.49866104,0.02565634,-0.022372939,0.08659015,NORMAL,819698
0.055915833,0.63366115,0.60260487,0.0012217305,-0.108504936,0.14828753,NORMAL,819699
0.79115593,0.80694765,-0.21597576,0.008552114,-0.099952824,0.19532417,NORMAL,819699
-0.040480614,-0.06655729,0.55401516,0.09896017,0.020998493,0.21365012,NORMAL,819700
-0.593575,0.3296203,0.24614239,0.09468412,-0.08407033,0.11957687,NORMAL,819700
-0.06680465,0.15864092,-0.5377703,0.03848451,-0.010155635,0.14340061,NORMAL,819701
-0.031425238,0.0026763082,0.18207932,0.07269296,0.049098294,0.16355917,NORMAL,819701
-0.17161465,-0.105549335,0.3674612,0.04337143,-0.029092457,0.18921551,NORMAL,819702
0.10827017,-0.061800763,-0.15465641,0.043982297,-0.02115121,0.1525636,NORMAL,819702
-0.11537528,-0.10891697,-0.21268749,0.04153884,-0.010155635,0.11957687,NORMAL,819703
0.41900277,0.20116758,0.19146919,-0.007330383,0.0051159966,0.01572978,NORMAL,819703
-0.18712592,-0.27273813,0.36082077,0.0030543262,-0.008323039,0.00290161,NORMAL,819704
-0.18668103,-0.015683383,0.3598032,-0.01038471,-0.022983804,0.008399397,NORMAL,819705
